WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,class
28,28,10.71,100,67.86,25,21.43,3.57,0,7.14,10.71,0,3.57,3.57,21.43,14.29,3.57,17.86,0,10.71,10.71,3.57,0,3.57,0,0,28.57,0,0,3.57,21.43,21.43,0,0,0,0,10.71,0,3.57,0,3.57,0,0,3.57,0,3.57,3.57,0,0,3.57,0,0,3.57,0,7.14,0,3.57,3.57,0,0,0,0,0,0,0,3.57,3.57,0,no
30,30,6.67,96.67,73.33,26.67,20,0,0,3.33,16.67,0,6.67,0,23.33,20,0,20,3.33,6.67,13.33,13.33,3.33,3.33,3.33,0,23.33,0,0,0,6.67,6.67,0,0,0,0,20,0,6.67,0,3.33,0,3.33,3.33,3.33,0,0,0,0,3.33,3.33,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,no
18,18,11.11,94.44,72.22,38.89,22.22,0,0,11.11,11.11,0,16.67,5.56,22.22,16.67,5.56,16.67,0,5.56,0,5.56,5.56,0,0,0,27.78,0,0,0,5.56,0,5.56,0,5.56,0,16.67,5.56,5.56,0,0,0,0,0,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,no
27,27,0,88.89,66.67,29.63,18.52,11.11,0,3.7,3.7,0,11.11,3.7,18.52,11.11,7.41,11.11,0,7.41,7.41,11.11,0,0,0,0,14.81,0,0,0,3.7,3.7,0,0,0,0,18.52,0,7.41,3.7,3.7,3.7,0,0,7.41,0,0,0,0,0,0,0,0,0,11.11,0,7.41,3.7,3.7,0,0,0,0,0,0,0,0,0,no
25,25,8,72,44,12,12,0,0,4,8,0,0,12,16,12,8,8,0,0,0,8,0,0,0,0,20,0,0,4,4,0,4,0,4,0,12,0,0,4,8,0,4,0,8,8,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,no
27,27,14.81,85.19,62.96,25.93,25.93,3.7,0,14.81,7.41,0,0,3.7,22.22,14.81,0,22.22,0,3.7,14.81,3.7,3.7,0,0,0,25.93,0,0,0,3.7,3.7,0,0,0,0,14.81,0,3.7,3.7,0,0,0,3.7,3.7,0,0,0,0,3.7,0,3.7,0,0,7.41,3.7,3.7,3.7,0,0,0,0,0,0,0,0,0,0,no
12,12,8.33,100,66.67,33.33,25,0,0,8.33,16.67,0,8.33,8.33,25,16.67,0,25,0,0,8.33,0,0,0,0,0,33.33,8.33,0,0,16.67,8.33,8.33,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
17,17,5.88,100,70.59,29.41,29.41,11.76,0,11.76,5.88,0,0,5.88,23.53,17.65,0,23.53,0,11.76,5.88,5.88,0,0,0,0,29.41,0,5.88,0,23.53,23.53,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
24,24,8.33,95.83,58.33,41.67,37.5,25,0,4.17,8.33,0,4.17,0,12.5,8.33,0,12.5,0,0,0,4.17,4.17,0,0,4.17,20.83,0,4.17,4.17,8.33,0,8.33,4.17,4.17,0,12.5,0,4.17,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,8.33,0,0,0,0,0,0,0,0,0,4.17,no
27,27,3.7,96.3,74.07,29.63,22.22,7.41,0,11.11,3.7,0,7.41,3.7,29.63,18.52,3.7,22.22,0,7.41,3.7,11.11,3.7,3.7,0,0,22.22,0,0,0,14.81,14.81,0,0,0,0,33.33,0,0,11.11,11.11,11.11,0,3.7,7.41,3.7,0,3.7,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,3.7,0,no
10,10,0,100,80,40,20,0,0,10,10,0,20,0,20,20,0,20,0,0,10,0,0,10,0,0,40,0,10,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,no
16,16,0,100,87.5,31.25,31.25,6.25,0,18.75,6.25,0,0,0,37.5,31.25,12.5,25,0,31.25,6.25,12.5,0,0,0,0,31.25,6.25,0,0,6.25,0,6.25,0,0,6.25,18.75,0,12.5,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,no
22,22,4.55,90.91,54.55,13.64,13.64,4.55,0,4.55,4.55,0,0,0,18.18,13.64,4.55,13.64,0,9.09,13.64,4.55,0,4.55,0,0,18.18,0,0,4.55,9.09,0,9.09,0,4.55,0,13.64,4.55,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,4.55,9.09,0,0,0,0,0,0,0,0,0,0,no
25,25,4,100,68,24,24,0,0,8,16,0,0,4,20,16,0,16,0,8,12,8,0,0,0,0,28,0,0,4,8,0,8,0,8,0,12,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,12,16,0,0,0,0,0,0,0,0,0,0,no
18,18,16.67,88.89,55.56,11.11,11.11,0,0,5.56,5.56,0,0,5.56,16.67,16.67,0,16.67,0,5.56,16.67,16.67,0,0,0,0,22.22,0,0,0,11.11,5.56,5.56,0,5.56,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,11.11,11.11,0,5.56,5.56,0,0,5.56,0,0,0,0,5.56,0,0,no
19,19,15.79,68.42,47.37,10.53,10.53,0,0,5.26,5.26,0,0,5.26,15.79,15.79,0,10.53,5.26,10.53,5.26,0,0,0,0,0,10.53,0,0,0,15.79,5.26,10.53,0,10.53,0,5.26,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,0,5.26,5.26,0,5.26,0,0,0,0,0,0,0,0,no
32,32,3.12,93.75,59.38,25,18.75,3.12,0,9.38,6.25,0,6.25,3.12,9.38,6.25,0,9.38,0,6.25,12.5,9.38,0,0,6.25,0,28.12,3.12,0,0,3.12,3.12,0,0,0,0,6.25,3.12,0,0,0,3.12,0,0,3.12,3.12,0,0,3.12,12.5,6.25,0,3.12,3.12,9.38,0,6.25,9.38,0,0,0,0,0,0,0,0,0,6.25,no
22,22,0,90.91,50,18.18,13.64,4.55,0,4.55,4.55,0,4.55,9.09,18.18,18.18,0,13.64,0,0,9.09,0,0,0,0,0,18.18,4.55,0,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,4.55,0,0,0,0,0,13.64,0,13.64,9.09,9.09,4.55,0,0,0,0,0,0,0,4.55,no
20,20,5,85,60,20,15,5,0,5,5,0,5,0,25,20,5,20,0,5,10,10,0,0,15,0,15,5,0,0,10,10,0,0,0,0,15,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,5,0,0,no
19,19,5.26,89.47,63.16,15.79,15.79,0,0,10.53,5.26,0,0,5.26,21.05,15.79,0,21.05,0,0,15.79,0,5.26,0,5.26,0,26.32,0,0,0,5.26,0,5.26,5.26,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,10.53,0,0,0,0,0,0,0,0,0,0,0,no
19,19,0,89.47,68.42,26.32,21.05,5.26,0,5.26,10.53,0,5.26,0,26.32,26.32,0,21.05,0,15.79,5.26,10.53,0,0,0,0,15.79,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,5.26,5.26,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,5.26,0,0,no
22,22,22.73,86.36,59.09,18.18,13.64,0,0,4.55,9.09,0,4.55,4.55,36.36,27.27,4.55,27.27,0,4.55,4.55,0,4.55,4.55,0,4.55,27.27,0,0,0,4.55,0,4.55,0,4.55,0,9.09,0,4.55,0,0,4.55,0,0,0,0,0,0,0,4.55,4.55,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,no
18,18,5.56,100,66.67,33.33,27.78,0,0,11.11,16.67,0,5.56,5.56,16.67,11.11,5.56,11.11,0,0,11.11,0,0,5.56,0,0,44.44,0,0,5.56,11.11,0,11.11,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,5.56,11.11,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,no
28,28,7.14,85.71,71.43,28.57,17.86,7.14,0,7.14,3.57,0,10.71,7.14,21.43,17.86,0,17.86,3.57,0,7.14,7.14,0,7.14,0,0,17.86,0,0,0,3.57,3.57,0,0,0,0,21.43,0,3.57,3.57,0,0,0,14.29,0,7.14,3.57,3.57,0,0,0,0,0,0,3.57,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0,no
15,15,13.33,86.67,60,20,20,6.67,0,6.67,6.67,0,0,6.67,13.33,13.33,0,13.33,0,0,13.33,6.67,0,0,0,0,20,0,6.67,0,20,13.33,6.67,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,no
16,16,25,87.5,62.5,37.5,31.25,6.25,0,12.5,12.5,0,6.25,0,18.75,12.5,6.25,12.5,0,6.25,6.25,0,0,0,0,0,37.5,0,0,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,no
25,25,4,96,64,20,20,4,0,4,8,4,0,4,24,12,0,24,0,0,12,8,4,0,8,0,16,0,0,0,8,8,0,0,0,0,12,4,0,4,0,0,0,4,0,0,0,0,0,12,4,8,0,0,12,4,4,4,0,0,0,0,0,0,0,0,0,0,no
17,17,5.88,88.24,64.71,35.29,23.53,5.88,0,11.76,5.88,0,11.76,0,23.53,23.53,5.88,17.65,0,5.88,0,5.88,0,0,0,0,23.53,0,0,0,11.76,5.88,5.88,0,5.88,0,5.88,0,0,0,5.88,0,0,0,0,5.88,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,0,90.91,72.73,18.18,18.18,0,0,9.09,9.09,0,0,9.09,18.18,18.18,0,18.18,0,9.09,0,18.18,0,0,0,0,36.36,0,9.09,0,9.09,9.09,0,0,0,0,27.27,0,0,0,9.09,0,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
21,21,4.76,100,80.95,19.05,19.05,0,0,9.52,9.52,0,0,9.52,19.05,19.05,0,19.05,0,9.52,4.76,14.29,4.76,4.76,0,4.76,19.05,0,0,0,19.05,4.76,14.29,0,9.52,0,33.33,0,0,0,4.76,0,0,14.29,19.05,0,0,0,0,4.76,0,0,4.76,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,no
14,14,7.14,85.71,64.29,21.43,21.43,0,7.14,7.14,7.14,0,0,7.14,21.43,14.29,0,21.43,0,7.14,7.14,0,0,7.14,0,0,21.43,0,0,0,14.29,7.14,7.14,7.14,0,0,21.43,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,no
24,24,12.5,95.83,62.5,25,12.5,4.17,0,4.17,4.17,0,12.5,4.17,25,20.83,0,20.83,0,4.17,8.33,4.17,4.17,0,0,8.33,20.83,0,0,4.17,16.67,8.33,8.33,0,8.33,0,4.17,4.17,4.17,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,4.17,0,0,no
27,27,7.41,100,62.96,18.52,14.81,0,0,11.11,3.7,0,3.7,3.7,14.81,7.41,0,14.81,0,14.81,22.22,11.11,0,0,0,3.7,33.33,0,3.7,3.7,11.11,7.41,3.7,0,3.7,0,22.22,3.7,3.7,0,3.7,3.7,0,7.41,0,3.7,0,3.7,0,3.7,3.7,0,0,0,18.52,3.7,3.7,11.11,0,0,0,0,0,0,0,0,0,0,no
13,13,15.38,100,76.92,15.38,15.38,0,0,7.69,7.69,0,0,0,38.46,30.77,0,23.08,7.69,0,15.38,15.38,0,7.69,0,0,23.08,0,0,7.69,7.69,7.69,0,0,0,0,30.77,7.69,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,no
21,21,14.29,90.48,66.67,33.33,33.33,9.52,0,4.76,19.05,0,0,0,23.81,14.29,0,23.81,0,0,9.52,4.76,0,0,4.76,0,23.81,0,0,0,14.29,9.52,4.76,4.76,0,0,14.29,0,0,4.76,4.76,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,no
28,28,7.14,78.57,50,25,17.86,3.57,0,7.14,7.14,0,7.14,0,21.43,10.71,3.57,17.86,0,3.57,7.14,7.14,3.57,0,10.71,0,35.71,0,3.57,0,3.57,3.57,0,0,0,0,10.71,3.57,0,0,0,0,0,7.14,0,3.57,0,3.57,0,3.57,0,0,3.57,0,3.57,0,3.57,0,0,0,0,0,0,0,3.57,0,0,0,no
25,25,8,92,60,32,16,4,0,8,4,0,16,0,24,24,0,24,0,4,4,0,4,0,0,0,24,0,0,0,20,4,16,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,0,no
21,21,9.52,90.48,61.9,28.57,19.05,0,0,9.52,9.52,0,9.52,4.76,23.81,23.81,0,19.05,4.76,9.52,0,0,4.76,0,0,0,33.33,4.76,0,4.76,4.76,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,0,9.52,0,0,0,0,0,0,0,0,0,4.76,no
28,28,10.71,96.43,71.43,28.57,21.43,7.14,7.14,3.57,3.57,0,7.14,3.57,25,25,3.57,21.43,0,7.14,3.57,3.57,0,0,3.57,0,21.43,3.57,0,0,7.14,7.14,0,0,0,0,10.71,0,0,0,0,0,0,10.71,0,0,0,0,0,3.57,0,3.57,0,0,10.71,0,0,10.71,0,3.57,0,0,0,3.57,0,3.57,0,0,no
23,23,4.35,91.3,69.57,21.74,21.74,0,0,4.35,17.39,0,0,4.35,17.39,13.04,0,17.39,0,8.7,4.35,13.04,4.35,0,0,0,26.09,4.35,0,0,4.35,0,4.35,0,4.35,0,26.09,4.35,0,0,0,0,4.35,13.04,4.35,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,no
16,16,0,87.5,75,18.75,18.75,0,0,12.5,6.25,0,0,6.25,18.75,18.75,0,12.5,0,6.25,18.75,0,0,6.25,0,0,25,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,no
16,16,6.25,75,56.25,31.25,31.25,12.5,0,6.25,12.5,0,0,0,12.5,12.5,0,12.5,0,6.25,0,12.5,0,0,0,0,18.75,0,0,0,6.25,6.25,0,0,0,0,18.75,6.25,6.25,0,0,0,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,no
22,22,4.55,77.27,45.45,13.64,13.64,4.55,0,4.55,4.55,0,0,0,27.27,13.64,0,22.73,0,0,13.64,4.55,0,0,4.55,0,9.09,0,0,0,4.55,4.55,0,0,0,0,13.64,9.09,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,13.64,0,13.64,0,0,9.09,0,0,0,0,0,4.55,0,0,no
27,27,7.41,85.19,59.26,14.81,7.41,0,0,3.7,3.7,0,7.41,11.11,14.81,11.11,7.41,7.41,0,0,11.11,7.41,0,3.7,3.7,0,11.11,0,0,3.7,3.7,3.7,0,0,0,0,18.52,0,3.7,3.7,3.7,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,14.81,0,7.41,7.41,0,3.7,3.7,0,0,0,0,0,0,0,no
19,19,10.53,94.74,84.21,31.58,10.53,0,0,5.26,5.26,0,21.05,0,15.79,15.79,0,10.53,5.26,5.26,21.05,5.26,5.26,5.26,0,0,21.05,0,0,0,10.53,10.53,0,0,0,0,26.32,0,0,0,15.79,0,0,0,10.53,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,no
16,16,18.75,81.25,56.25,12.5,12.5,0,0,6.25,6.25,0,0,0,18.75,12.5,0,18.75,0,18.75,12.5,18.75,0,0,0,0,18.75,0,0,0,6.25,0,6.25,0,6.25,0,25,0,12.5,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,no
8,8,12.5,100,87.5,25,25,0,0,12.5,12.5,0,0,0,25,25,0,25,0,0,0,25,12.5,0,0,0,25,0,0,0,12.5,12.5,0,0,0,0,37.5,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25,25,0,100,68,20,20,8,0,8,4,0,0,0,20,20,0,12,4,12,16,4,0,4,4,0,20,4,0,4,16,8,8,0,0,0,8,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,12,0,12,0,0,4,0,0,0,0,0,0,0,0,no
24,24,20.83,79.17,54.17,16.67,8.33,0,0,4.17,4.17,0,8.33,0,20.83,16.67,0,20.83,0,12.5,8.33,12.5,0,0,0,12.5,12.5,0,0,4.17,25,4.17,20.83,4.17,16.67,0,8.33,0,0,0,4.17,0,0,4.17,4.17,0,0,0,0,12.5,4.17,0,8.33,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,4.17,0,no
23,23,8.7,95.65,65.22,17.39,17.39,4.35,0,8.7,4.35,0,0,0,21.74,21.74,0,13.04,4.35,8.7,13.04,8.7,0,4.35,0,0,17.39,0,0,4.35,8.7,8.7,0,0,0,0,21.74,0,4.35,0,0,8.7,0,8.7,0,0,0,0,0,0,0,0,0,0,13.04,0,8.7,4.35,4.35,8.7,0,0,0,0,0,0,0,0,no
21,21,14.29,80.95,57.14,19.05,19.05,4.76,0,9.52,4.76,0,0,4.76,23.81,19.05,4.76,9.52,4.76,0,9.52,0,4.76,0,0,0,23.81,4.76,0,0,9.52,0,9.52,4.76,4.76,0,9.52,0,0,4.76,0,4.76,0,0,0,4.76,0,4.76,0,4.76,0,0,0,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,no
14,14,0,78.57,50,21.43,14.29,0,0,7.14,7.14,0,7.14,0,14.29,7.14,7.14,7.14,0,7.14,7.14,7.14,0,7.14,0,7.14,28.57,0,0,0,14.29,7.14,7.14,0,7.14,0,21.43,0,0,0,0,14.29,0,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,no
22,22,13.64,90.91,59.09,13.64,13.64,0,0,4.55,9.09,0,0,9.09,13.64,13.64,0,13.64,0,13.64,13.64,4.55,0,0,0,0,18.18,0,0,4.55,4.55,4.55,0,0,0,0,13.64,0,4.55,0,0,4.55,4.55,0,0,4.55,4.55,0,0,0,0,0,0,0,13.64,0,4.55,9.09,0,0,0,4.55,0,0,0,0,0,0,no
18,18,16.67,88.89,50,5.56,5.56,0,0,5.56,0,0,0,11.11,16.67,11.11,5.56,11.11,0,0,5.56,0,11.11,5.56,0,0,16.67,5.56,0,5.56,16.67,5.56,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,5.56,11.11,5.56,0,0,5.56,0,0,0,no
11,11,0,100,72.73,27.27,27.27,0,0,9.09,18.18,0,0,0,36.36,36.36,0,36.36,0,0,0,0,18.18,0,0,0,36.36,0,0,0,9.09,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,no
27,27,7.41,92.59,70.37,18.52,11.11,0,0,7.41,3.7,0,7.41,11.11,22.22,18.52,7.41,11.11,0,0,11.11,0,3.7,0,11.11,0,11.11,0,0,0,3.7,3.7,0,0,0,0,7.41,0,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,29.63,3.7,3.7,22.22,0,3.7,0,0,3.7,0,0,0,0,0,no
19,19,5.26,89.47,63.16,31.58,31.58,5.26,0,15.79,10.53,0,0,0,10.53,10.53,0,10.53,0,5.26,10.53,0,0,5.26,0,0,26.32,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,5.26,5.26,0,0,5.26,10.53,10.53,0,0,0,21.05,5.26,15.79,0,0,0,0,5.26,0,0,0,0,0,0,no
14,14,0,92.86,57.14,28.57,21.43,7.14,0,7.14,7.14,0,7.14,0,21.43,14.29,0,21.43,0,0,7.14,0,0,7.14,0,0,14.29,0,0,0,14.29,0,14.29,0,14.29,0,14.29,0,7.14,0,0,7.14,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,no
20,20,10,100,60,20,10,0,0,5,5,0,10,5,20,20,0,20,0,0,0,5,10,0,0,0,30,0,0,5,15,15,0,0,0,0,15,0,0,0,0,5,0,5,5,5,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,no
16,16,0,87.5,56.25,25,18.75,0,0,6.25,12.5,0,6.25,0,18.75,18.75,0,18.75,0,6.25,6.25,6.25,6.25,0,0,0,18.75,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,6.25,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,6.25,12.5,0,0,0,0,0,0,0,no
10,10,20,90,80,30,30,0,0,20,10,0,0,0,20,20,0,20,0,10,0,10,10,0,0,0,30,0,0,0,10,0,10,0,10,0,30,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,no
9,9,33.33,77.78,55.56,11.11,11.11,0,0,11.11,0,0,0,11.11,11.11,11.11,0,11.11,0,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,no
22,22,0,90.91,63.64,22.73,22.73,13.64,0,4.55,4.55,0,0,4.55,36.36,22.73,0,36.36,0,4.55,13.64,4.55,4.55,0,0,0,9.09,0,0,0,0,0,0,0,0,0,27.27,4.55,9.09,4.55,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,4.55,0,0,0,0,0,0,0,0,0,no
16,16,25,81.25,56.25,25,25,12.5,0,6.25,6.25,0,0,6.25,12.5,12.5,0,12.5,0,0,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,12.5,0,6.25,0,0,0,0,0,0,0,0,0,no
19,19,5.26,94.74,57.89,26.32,26.32,5.26,0,15.79,5.26,0,0,0,31.58,21.05,0,21.05,5.26,10.53,0,0,0,0,0,0,31.58,0,0,0,15.79,15.79,0,0,0,0,15.79,0,0,10.53,5.26,0,0,0,5.26,5.26,0,5.26,0,0,0,0,0,0,15.79,5.26,5.26,5.26,0,0,0,0,0,0,0,0,5.26,0,no
13,13,30.77,53.85,30.77,15.38,15.38,0,7.69,7.69,0,0,0,0,7.69,7.69,0,7.69,0,0,0,0,0,7.69,0,0,23.08,0,0,0,7.69,7.69,0,0,0,0,15.38,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,no
26,26,3.85,84.62,53.85,19.23,15.38,7.69,0,3.85,3.85,0,3.85,0,23.08,15.38,0,19.23,3.85,3.85,0,11.54,7.69,0,0,0,11.54,0,0,0,11.54,7.69,3.85,0,0,0,19.23,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,15.38,3.85,0,11.54,0,0,3.85,0,0,0,0,0,0,0,no
20,20,10,95,75,20,20,0,0,15,5,0,0,5,20,15,0,20,0,10,15,5,0,5,0,0,30,5,0,5,5,5,0,0,0,0,15,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,15,0,15,0,0,5,5,5,0,0,0,0,0,0,no
27,27,11.11,74.07,59.26,14.81,11.11,0,0,3.7,7.41,0,3.7,3.7,14.81,11.11,0,14.81,0,11.11,18.52,11.11,0,0,3.7,0,14.81,0,0,3.7,0,0,0,0,0,0,7.41,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,7.41,0,7.41,0,0,0,0,0,0,0,0,0,0,no
15,15,20,80,46.67,20,20,0,0,13.33,6.67,0,0,6.67,20,13.33,0,20,0,0,6.67,0,0,0,0,0,26.67,0,0,0,13.33,13.33,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,6.67,6.67,0,0,0,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,no
13,13,7.69,100,61.54,23.08,23.08,0,0,15.38,7.69,0,0,0,15.38,15.38,0,15.38,0,0,0,7.69,7.69,7.69,0,0,30.77,0,0,0,15.38,0,15.38,0,7.69,0,23.08,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,no
15,15,20,66.67,53.33,33.33,26.67,6.67,0,13.33,6.67,0,6.67,0,26.67,20,0,26.67,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,no
19,19,5.26,89.47,42.11,15.79,15.79,0,0,5.26,10.53,0,0,0,26.32,10.53,5.26,21.05,0,0,10.53,5.26,0,0,5.26,0,26.32,0,0,0,15.79,15.79,0,0,0,0,15.79,0,0,5.26,10.53,0,0,5.26,5.26,0,0,0,0,21.05,0,0,10.53,10.53,21.05,0,15.79,5.26,0,0,10.53,0,5.26,0,0,0,0,0,no
11,11,0,100,54.55,36.36,36.36,18.18,0,9.09,9.09,0,0,0,36.36,18.18,0,36.36,0,0,0,0,0,0,0,0,27.27,0,0,9.09,18.18,18.18,0,0,0,0,27.27,9.09,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,no
15,15,6.67,100,53.33,20,20,0,6.67,6.67,6.67,0,0,6.67,20,13.33,0,20,0,13.33,0,6.67,0,0,0,0,33.33,0,6.67,0,6.67,6.67,0,0,0,0,20,6.67,0,0,0,0,0,6.67,6.67,6.67,0,6.67,0,0,0,0,0,0,26.67,6.67,6.67,13.33,0,0,0,0,6.67,0,0,0,0,0,no
